audio	sentence	speaker_gender
05-200917-085055_bem_a40_elicit_1.wav	kwali umuntu umo ishina lyakwe ni chomba nsangwa aikele eka pa mutanda na mwane	Male
05-200916-142019_bem_a40_elicit_16.wav	kuti mwabomfyako isembe	Male
01-200918-101707_bem_d31_elicit_28.wav	nangula fimbi ifikumine abengi	Male
01-201013-134137_bem_fb0_elicit_5.wav	cila muntu ali no kufika ku mpela ya musambo akaka ne cifumbe inkoka no kulapombako ubulimbo ku mutela asomeka na mu nkoka akakile	Male
05-200917-083101_bem_a40_elicit_20.wav	abana ba mfumu bebele	Male
02-200918-111541_bem_197_elicit_20.wav	lesafye eukancimfishako nokulandula abalwani bandi	Male
01-201005-222019_bem_fb0_elicit_47.wav	na iwe walishiba ifyo ine natemwa ubuci	Male
01-201013-132016_bem_fb0_elicit_18.wav	inshita ishingi batwa ubukambe ebo batwalilako abaume pa nsaka atemwa bakama ulumembe	Male
01-200929-223449_bem_fb0_elicit_4.wav	bane natube nga few batalukapo cinono tumone ulya kapooli ifyo aleisacita	Male
01-180101-020137_bem_d31_elicit_29.wav	ukwenda mu ntampulo sha bashifwe	Male
01-201013-141625_bem_fb0_elicit_36.wav	ifyo fine balengula yonse yapwa balabwelela na ku mushi	Male
05-200917-083101_bem_a40_elicit_11.wav	awe efyo icipuba mu kwenda filya caisa mona akamuti akasuma sana	Male
01-180101-120903_bem_d31_elicit_5.wav	cinshi walaipushisha eko mfumine	Male
05-200916-113409_bem_a40_elicit_20.wav	abalume na bakashi tabalelwala ukupolomya umulopa	Male
01-180101-122837_bem_d31_elicit_26.wav	awe kanshi naumfwa nalamona efyo nalacita	Male
05-200916-155836_bem_a40_elicit_3.wav	nga mwansuminisha kuti natemwa ukumonana na bantu benu pa cibelushi	Male
01-200918-101707_bem_d31_elicit_39.wav	cintu icikankala ukubika mu mapepo ifintu ifikumine misepela	Male
05-200917-105852_bem_a40_elicit_16.wav	iwe niwe wingopa umwana wa mfumu	Male
01-201001-231632_bem_fb0_elicit_47.wav	kabili bati batuushe ponono elyo kabili abati	Male
05-200916-152753_bem_a40_elicit_26.wav	incito shimo shibombwa fye na baume elyo shimbi na banakashi	Male
02-200916-103234_bem_197_elicit_13.wav	amapange yabule milimo tayatumbula nangu cimo	Male
01-201005-212422_bem_fb0_elicit_40.wav	e calenga pa kuipaya natucenjele tubale tukoshe umulilo emo tufumbike amafumo yesu nga yapya yakashike tuleilasa lyena ilefwa bwangu	Male
05-200917-113913_bem_a40_elicit_24.wav	kalyamisha aima akunta ubulendo afika na kwakwe kung'anda	Male
01-201012-193916_bem_fb0_elicit_36.wav	kwena kwaba na bambi abasuma abakuti balelililako na bakalamba ubulanda pa kumona ifyo balepitana mu milimo	Male
02-200917-142752_bem_197_elicit_2.wav	ukukwata umwana	Male
02-200918-095342_bem_197_elicit_16.wav	tawakekalilile fye ifyo fine uwashama bushiku bumo ukasuka aushuka	Male
01-180101-020958_bem_d31_elicit_15.wav	na ine	Male
01-180101-020137_bem_d31_elicit_14.wav	ici cikatwafwa ukubelako abapimpa abalolekesha pa milimo nokukonka ubuyo mu kubomba kwesu kuli lesa na ku bantu	Male
05-200916-124150_bem_a40_elicit_42.wav	ubutanda bwandi buleluba	Male
02-200918-113007_bem_197_elicit_8.wav	umuntu uwasenda ifintu fimo afwile kwena ukushako fimo	Male
02-200916-155648_bem_197_elicit_2.wav	icalo umushaba abakalamba ninshi tecalo iyo	Male
01-201013-132016_bem_fb0_elicit_16.wav	nomba bapilwapilwa ukuwamya filya fyakulya batwalilako na baume pa nsaka	Male
01-180101-044203_bem_d31_elicit_28.wav	amasabililo yambi	Male
01-201011-223928_bem_fb0_elicit_16.wav	nomba nga batendwa ukwangala shikitishikiti balacita utwangalo tumbi nelyo utwakwangufyanya ukusosa utumashiwi	Male
12-201007-181124_bem_526_elicit_1.wav	ubushiku nabo bwakokwele nganshi neco nalele fye umutwe ushili tulo	Male
01-201012-192322_bem_fb0_elicit_5.wav	abafyashi nabo balafwaisha ukusenda abana babo mu milimo yonse e pakuti balebafunda ifyakubomba no kubakosha	Male
01-200918-132008_bem_d31_elicit_21.wav	uwalengele yohane ukuba umwina kristu kabili alesambilisha icebe ca kwa lesa mu cishinka	Male
01-200918-120021_bem_d31_elicit_31.wav	tulesubila ukuti uyu magazini ukafwilisha mu kulanshanya pakati ka ifwe fwe bena kristu pantu limo twikala umutali ukufuma kuli bena	Male
01-200918-101707_bem_d31_elicit_1.wav	alilundapo ukuti teti shitishe shikulu yesu necintu icili conse	Male
01-200914-194432_bem_d31_elicit_2.wav	ala kabili chintelelwe naima ubulendo bwaku kalale	Male
12-201007-175803_bem_526_elicit_17.wav	naingila na mu sukulu nalasambilila	Male
01-201001-231632_bem_fb0_elicit_33.wav	abalumendo na janet banina pa macinga balaya ku mushi	Male
05-200917-113913_bem_a40_elicit_21.wav	ebele iyoo ka mailo kakawa masoshi nkakuletela	Male
01-180101-134124_bem_d31_elicit_8.wav	ubwafya bwakuti iwe tawakwata amshiwi yakunjeba	Male
02-200918-134049_bem_197_elicit_0.wav	mwimona filya aipipa ati mwaice nakalya mukulu ulya	Male
02-200917-225408_bem_197_elicit_16.wav	ilyo walanga umuntu ifisuma kuti alwisha mpaka akupoka fyonse	Male
01-180102-181703_bem_d31_elicit_31.wav	tulefwaya ukwishiba efyo buleeba abantu benu pali ubu ubulwele bwa covid nineteen	Male
01-180101-031848_bem_d31_elicit_31.wav	imo kuli abo balefwaisha ukwishiba palwa milembele yafitabo	Male
01-201002-013220_bem_fb0_elicit_8.wav	joni yaba eya mwandi natotela sana mune daka	Male
01-201001-201528_bem_fb0_elicit_0.wav	icipande calenga mutanda	Male
05-200916-201336_bem_a40_elicit_14.wav	umupini ukulangile umwanakashi libwelelo	Male
05-200918-095453_bem_a40_elicit_18.wav	we bucinga bwa imbileko abange bwina nama	Male
01-201006-090721_bem_fb0_elicit_24.wav	bati fye tutyetye twendawikepo	Male
01-201011-234841_bem_fb0_elicit_1.wav	imipeta tayafula mu calo iyo yatulisha fye ku chiisha ku chungu na ku chilwa	Male
02-200917-183501_bem_197_elicit_24.wav	umuntu umubi umutima uutunganishiwa ukuba indoshi	Male
01-200914-202459_bem_d31_elicit_43.wav	nga cinshi ulemonekela ifi uwasakamana	Male
01-200918-112337_bem_d31_elicit_11.wav	musango nshi ubuntungwa bwacine bumoneka	Male
01-201006-105203_bem_fb0_elicit_13.wav	leka tata batila ukulesha isembe kutangalala	Male
01-180101-141937_bem_d31_elicit_9.wav	walinjishiba amano yandi	Male
05-200916-124150_bem_a40_elicit_21.wav	kuti camuletela ubusanso ukubomfya imiti yacikaya	Male
05-200916-195842_bem_a40_elicit_22.wav	shiwaililwa onta ubuta bwakwe	Male
12-201009-113239_bem_526_elicit_0.wav	twaisula isukulu	Male
02-200918-103456_bem_197_elicit_12.wav	tekwesha kulumbule nkalamo pantu kuti yamoneka nokutwipaya	Male
01-201005-232741_bem_fb0_elicit_26.wav	ale we mwine sosa kanshi washile shani amalibu ukuti yacite ubusanso bwabipa ifi	Male
05-200916-131248_bem_a40_elicit_2.wav	bakasenda ifyakufwala	Male
05-200918-095453_bem_a40_elicit_15.wav	pindulukaee bwina nama	Male
12-201008-123513_bem_526_elicit_31.wav	umo ndetontonkanya ifyo motoka nayo yenda fye awe twasuka twafika na mu ilungu motoka yabikapo fye no kubika yasuka yafika na mu kamana	Male
02-200918-104642_bem_197_elicit_5.wav	waba no musalula nga lunshi	Male
01-200930-150533_bem_fb0_elicit_56.wav	joni ni cikanga ekale pa mulilo ku kutemwa	Male
05-200917-095849_bem_a40_elicit_67.wav	awe mpaka ne linso lyonse ku cimuti lya pona	Male
05-200916-173030_bem_a40_elicit_15.wav	naumfwa ubukali	Male
01-200929-215409_bem_fb0_elicit_27.wav	ifyakulanda fyati ficepe elyo janet aipusha joni ati bushe mwikala kwi muno mufulira	Male
01-201001-174927_bem_fb0_elicit_14.wav	abeba ati nga nafuma ku kusamba nombaline nalaya ku kubuula janet	Male
01-200929-221342_bem_fb0_elicit_39.wav	pa kucinda jaivi nangu pali abantu abengi banono abalemoneka ne cipaale ukulingana na joni na janet	Male
01-200922-010446_bem_d31_elicit_26.wav	napa kufikafye napali ino nshita natupita mu mafya ayalekana lekana lelo icintu cimo icawamishapo cakutila takwaba icakosa kuli lesa	Male
01-200918-112337_bem_d31_elicit_34.wav	lubembu nshi ulo abrahamu acitile mulandunshi	Male
02-200918-113007_bem_197_elicit_18.wav	ukuibimba mu bwafya pmulandu waluse lobe	Male
01-200921-192247_bem_d31_elicit_13.wav	ifintu tubelenga mu cipingo ca kale ifyacitike kukusambilisha bamushilo nafyo kuti twafibomfya pa kusambilisha	Male
05-200916-193628_bem_a40_elicit_40.wav	bulapo tekupa	Male
01-200918-082418_bem_d31_elicit_33.wav	pali cimo pa ten november two thousand and eight mu kasama imisepela shalongana pa ng'anda ifikililapo abeni	Male
05-200917-085055_bem_a40_elicit_42.wav	nao chomba nsangwa akana ebele awe ndefwayafye ilya ine	Male
02-200918-113007_bem_197_elicit_14.wav	imboo iwamafye ngolelya nomba ngatailafwa ciswango icibi	Male
01-200922-110537_bem_d31_elicit_9.wav	elyo kabili twapokelele amasambililo ayatantikwa ukufuma ku kabungwe ka magazine training international	Male
13-201009-113828_bem_40e_elicit_17.wav	cilya nabasanga pa nsaka balanshimikila abati mune umuntu umo ali natwingilila umutali na cimo ifi icayaka sanasana	Male
02-200917-172924_bem_197_elicit_15.wav	umupina tebengi basumina ifyo alelanda nangu fingaba ifishinka balafipuulula	Male
05-200916-171339_bem_a40_elicit_17.wav	mufwile ukulanda na balimi benu pakuti mwishibe ubwafya bakwete	Male
01-201001-195552_bem_fb0_elicit_40.wav	talefwaya kwikala nabo mu cupo	Male
12-201010-100842_bem_526_elicit_33.wav	imfumu na bakabilo bayasuka bwino abati kafikenipo bane	Male
01-201006-110929_bem_fb0_elicit_17.wav	balya bapumbu kabili bapuupu benebene efyo alemweba ifyo fine	Male
05-200916-194744_bem_a40_elicit_3.wav	ichipela inkula chilatusha	Male
15-201009-114723_bem_40e_elicit_42.wav	ababemba abengi batila e kaino	Male
05-200917-113913_bem_a40_elicit_2.wav	umulumendoumo abulileindalama no kumupela  ten paunshi	Male
01-200922-110537_bem_d31_elicit_52.wav	uwangwe cebo ca kwa lesa akasango busuma no utetekela yehoba alipaalwa	Male
12-201010-081738_bem_526_elicit_23.wav	imfumu aiti nomba mulefwaya nshi pa mulandu uyu	Male
05-200916-202426_bem_a40_elicit_9.wav	nga umuntu ali ne milandu tekala tondolo kuti asuka asapulula	Male
05-200917-105852_bem_a40_elicit_54.wav	na kololoka kwisa ati nomba ku mfumu	Male
01-200922-102640_bem_d31_elicit_10.wav	ifi fintu fibili fyaba ifyapalana	Male
01-201006-105203_bem_fb0_elicit_7.wav	ukwile imbwili umumbulu ulubwabwa taiga ne nama shonse ishikali shayaumfwa amashiwi ya musango umo wine	Male
05-200916-131248_bem_a40_elicit_10.wav	mwakwata amatoloshi yanga	Male
05-200918-093426_bem_a40_elicit_61.wav	na kashimi mukwai kapela	Male
05-200916-131248_bem_a40_elicit_14.wav	ciisuma mpeeleniko umupunga na castle iyatalala	Male
01-180101-122837_bem_d31_elicit_6.wav	iwee katumbi isa kuno	Male
08-200915-143450_bem_346_elicit_43.wav	twakwata indimi amakumi cine lubali nafili nangu fitatu	Male
12-201007-181124_bem_526_elicit_32.wav	nomba ico apo twaille tatwafolele nangu mweshi umo nao abalaya fye ukuti nkamupela	Male
10-200914-180622_bem_346_elicit_33.wav	namucimona ici icimuti	Male
01-180101-143137_bem_d31_elicit_37.wav	abakweba ati ndiwa ncito pano nibanani	Male
01-180102-181703_bem_d31_elicit_25.wav	baliima ulwendo lwakuya ku ncende yaku kabanga pakuya shininkisha efyo umulimo uleenda	Male
13-201009-113828_bem_40e_elicit_19.wav	twakosho mulilo no konta twalaonta twalalolela bashi bese bonse	Male
02-200916-151315_bem_197_elicit_22.wav	ufwile wabikisha ifyuma muncende ishapusana pusana pakuti wasombola bwino	Male
01-200922-091556_bem_d31_elicit_15.wav	na kucila ine ndafwaisha ukukutandalila e ico ninjisa	Male
05-200918-095453_bem_a40_elicit_32.wav	cimpindu bwina nama	Male
01-200914-214639_bem_d31_elicit_14.wav	bushe ba noko epobali pano pa ng'anda	Male
13-201009-113828_bem_40e_elicit_13.wav	naumfwa basosa abati icililampi cilya ifyo cali cileyakisha kwati mweshi atemwa akasuba	Male
01-200918-081050_bem_d31_elicit_38.wav	twebeni ubupusano pakati ka imwe na bamakwebo abashasumina	Male
02-200916-210458_bem_197_elicit_10.wav	umuntu afwile aba uwacishinka kuli balupwa nangu ku calo cakwe	Male
05-200916-195842_bem_a40_elicit_6.wav	nangombe pabana taya	Male
02-200916-225410_bem_197_elicit_17.wav	umuntu pakukwata amaka yakubomba kano nalya	Male
01-180101-042805_bem_d31_elicit_20.wav	kwali ukukonomesha pa fikomo ifi	Male
01-200922-003122_bem_d31_elicit_40.wav	imikalile yakwe muke yatendeke ukulondoloka	Male
12-201009-105041_bem_526_elicit_16.wav	nomba ine pa kumona ifyo campapusha nganshi	Male
01-201013-141625_bem_fb0_elicit_44.wav	nga cakuti ku baleipika umo alaba ashamo umuto kuti bamuseka nganshi kabili abengi teti balyemo	Male
01-200922-110537_bem_d31_elicit_29.wav	pali bakalemba nabakwilula	Male
01-180101-221817_bem_d31_elicit_35.wav	elyo pali nomba ndebomba na ba kasama christian community care apo ndeyafwilisha nangula ukundapa abana baba membala wa mu filonganino	Male
01-201004-205737_bem_fb0_elicit_21.wav	muka muntunse aisanwapo ilyo apwa ukunwa asosa ati	Male
02-200917-163739_bem_197_elicit_12.wav	inshiku shibi shilapita elyo pakonka inshiku shansansa	Male
01-201001-203149_bem_fb0_elicit_37.wav	pa mulandu wa kuti balelya ubwali janet aposesha ba chembe ku kuso nga filya bacita bashikautu	Male
12-201010-073403_bem_526_elicit_3.wav	eya nindaba kantale nshimike umulandu wa nganda yesu ilya twalesendamamo	Male
01-201006-112930_bem_fb0_elicit_5.wav	fyonse ifi balelanda fyabufi fyekafyeka	Male
01-201005-230705_bem_fb0_elicit_50.wav	bashifyala na banafyala no mukashi batemwa nganshi bati acakuti twashukila umupalu	Male
01-201012-184652_bem_fb0_elicit_24.wav	bambi na ku masembe kwine kuti bapaminako	Male
01-200918-120021_bem_d31_elicit_44.wav	yohane atile natotela pakwisa njeba nalaya nomba line	Male
12-201010-083232_bem_526_elicit_8.wav	nomba umunani te wa kubula iyo twaleipakisha fye inshiku shonse	Male
02-200918-094454_bem_197_elicit_8.wav	twilamona fye umuntu kunse twati nokuti mutuntulu bambi bafwila limo nangu bayembe mukumoneka	Male
05-200917-120015_bem_a40_elicit_58.wav	efyali akashimi mukwai epo kapwilile	Male
01-201001-195552_bem_fb0_elicit_39.wav	amashiwi natumfwa kale ukuti janet nelyo atemenwe abalumendo abalumbuka mu nshila shimo lelo ku ce shamo	Male
05-200916-172331_bem_a40_elicit_31.wav	napapata ndekeni	Male
01-201001-201528_bem_fb0_elicit_21.wav	ukucapa kwine ailecita fye cipyucipyu ifyakufwala teti fibute na bwinobwino iyoo	Male
01-200922-093621_bem_d31_elicit_7.wav	abantu ku mwalo balipekenye ifintu fyonse kabili kwali na bantu abengi abalepekanya ukuya ku mwalo	Male
01-201006-110929_bem_fb0_elicit_40.wav	mwalishiba ifyo lesa antemwa kabili eco ampangile ne fino umusuma ukumucila imwe bense	Male
01-200929-221342_bem_fb0_elicit_45.wav	icishele paul robin na joni na janet bafumina panse kuti babwelelemo kumwabo	Male
01-180101-223427_bem_d31_elicit_13.wav	nga cakutila mwalifyalwa cipyacipya mulakonka amafunde yakwa kristu mu bwikashi bwenu cila bushiku	Male
01-200918-120021_bem_d31_elicit_27.wav	mukulundapo muli cila province ifilonganino fya mu christian brethren abakatemwa ukulapokelela uyu magazini cila nshita bakapekanya inshila ya kushitishishamo mu ncende bali	Male
01-201002-011519_bem_fb0_elicit_5.wav	atontonkanya ati nalimo umunandi ubulwele bushele bwamutikisha kuti nalimo nabayamuteeka ku cipatala nga eko ele	Male
02-200916-103234_bem_197_elicit_23.wav	ngawakula tawakatale aubwelela ku bwaice eco kanshi ubomfye bwino inshiku shabulumendo bobe	Male
05-200917-093325_bem_a40_elicit_19.wav	abakashi ati mwe balume nishani uko muya talilatwala ilinso	Male
01-200922-003122_bem_d31_elicit_32.wav	basangile muka muke nalala tondolo	Male
02-200917-142752_bem_197_elicit_7.wav	ala wacelwakofye panono	Male
01-201005-232741_bem_fb0_elicit_42.wav	yalya e malibu ya kuilombela	Male
01-201001-223110_bem_fb0_elicit_13.wav	ukutontonkanya kwaisa mu mutima ukwa kukwata abana ukukanaya ku biaolo apo alefwaila ukwikala pa nganda pen go musha ukucapa no kucisa ifyakufwala fya mulume	Male
01-200917-231428_bem_d31_elicit_41.wav	ubwite bwakwa lesa yohane kabatisha aitilwe kuli ubu bubomfi cibe talafyalwa	Male
01-180101-143137_bem_d31_elicit_36.wav	iwe uli wancito pano pa ng'anda balinjeba ba yama	Male
01-201013-132016_bem_fb0_elicit_13.wav	tabaninako kabili tabasaila abakalamba balabalesha abati mwilaonaula filyo	Male
01-180101-141937_bem_d31_elicit_6.wav	yacepa iyo bikako amano	Male
01-201011-225826_bem_fb0_elicit_8.wav	uyo munankwe ashingwila amukonka pakuti amushingwila nao	Male
01-180101-223427_bem_d31_elicit_41.wav	nangula tabafikilepo mu masambililo ba chawnga bali ni bakashimika abamaka kabili abalinga bwino bwino mu mulimo wakusalanganya imbila mu ncende ishakutali	Male
05-200917-121403_bem_a40_elicit_51.wav	bacina  bebele awe webo ukebe abalume muno calo mwaliba ne mfwa	Male
01-201001-225221_bem_fb0_elicit_29.wav	ubwalwa nabo tabwangasha janet abusenda na mu ngala	Male
01-201013-132016_bem_fb0_elicit_41.wav	limbi kuti e balya ne fingi pantu abengi balibeshiba ukuti tabakwata bakubasabila utwa mu mpanga	Male
05-200917-121403_bem_a40_elicit_42.wav	ukuya ku mushi ala na naka sana na cisanga fi makanga katwishi imbalala nga bakaya kushi sanga  fyonse awe	Male
01-201005-230705_bem_fb0_elicit_33.wav	amweba no kumweba ati mwana wandi amalibu aya nakupeela yantu yayafya sana te kwesha umuntu umbi ukwikatako kano fye iwe we mwine	Male
02-200916-210458_bem_197_elicit_4.wav	tatwishiba ukulefuma ubusanso nangu uulekufutuka	Male
01-201012-180720_bem_fb0_elicit_2.wav	ukulya kumbi e mukuti ilyo impeta shilecinda mu ibeta	Male
01-200922-084033_bem_d31_elicit_5.wav	twishibisheni ifyo muletontonkanya	Male
01-200918-090125_bem_d31_elicit_31.wav	ubuyo bwa kabungwe ka ouy pa national level kukwanya imisepela ukushinta ku cipendo ca mutapendwa umo ilyo lyonse papita imyeshi itatu ukutendeka mu january two thousand and nine	Male
05-200916-142019_bem_a40_elicit_11.wav	tentambi ukwikala pebende	Male
01-180101-122837_bem_d31_elicit_44.wav	wemutemwikwa wandi ndelomba ukuti unga mpelakofye akashita akanono ukuti injesenda umwipwa wandi ku siteshoni	Male
01-180101-020958_bem_d31_elicit_26.wav	lelo nga tulayebelela ifyabubifi fyesu kuli lesa apo wena wacishinka alacita ifyo alaile	Male
01-200929-221342_bem_fb0_elicit_3.wav	e calenga bulya bushiku bakumene na joni cali fye nkuma e lilya lyashi mwaumfwa natantalila	Male
01-180101-221817_bem_d31_elicit_37.wav	umusango mbombelamo mukwafwilisha wakulolenkana nomuntu umo umo	Male
05-200917-095849_bem_a40_elicit_81.wav	awe efyo filya bebele utubowa uto ndetele ipikeni	Male
01-201005-224141_bem_fb0_elicit_6.wav	abalondo babula amasumbu yabo babika mu mato bayamba no kuya pali bemba	Male
01-180101-020137_bem_d31_elicit_48.wav	bushe kuti caba shani ku bantu ilyo balekabila ukunwa amenshi ayatalala elyo kuleisafye ayakaba	Male
01-201005-224141_bem_fb0_elicit_49.wav	lilya mwali mumwene abalondo bepeye lyali liketwe ubushiku te muno kasuba iyo	Male
01-200918-090125_bem_d31_elicit_2.wav	scientology mipepele ipya iyatendekwe no muntu umo uweshina lya l ron hubbard nineteen eleven ukufika nineteen eight six apo papite imyaka fifty mu america	Male
01-201005-232741_bem_fb0_elicit_18.wav	bwangu bwangu wishi abuula ne nondo imbi atendeka no lubilo ukuya uko kwine amalibu yaleipaila abantu	Male
01-201011-234841_bem_fb0_elicit_28.wav	pa kulwisha pene kuti cila muntu naikwatila impeta shakwe bacela ne misumbi cintobentobe	Male
01-200917-234543_bem_d31_elicit_43.wav	ifi efyo twamona apa yesu atendeko bubomfi ubukalamba ukucila bubomfi bwakwa yohane kabatisha uwali nomba mu cifungo	Male
01-200922-100107_bem_d31_elicit_5.wav	ubu bushiku kwali ukwabuta ico umweshi walibalike	Male
02-200917-173744_bem_197_elicit_8.wav	lyonsefye ukwabula ukucelwapo	Male
01-180101-143137_bem_d31_elicit_3.wav	waisafye mukulya pano ninshi iwe	Male
01-180102-181703_bem_d31_elicit_38.wav	basekelamo pafyo balebomba bwino abangalila ici cipatala mukutangata abantu'	Male
05-200918-102842_bem_a40_elicit_53.wav	ekutila twalamona ifya lakonkapo	Male
12-201009-111159_bem_526_elicit_25.wav	kuti cilya napwa ukusamba ku menso namona utwaice tubili natutungilikana nge nshinge shaponya amasako kamo kasendele ubwali kambi nako umunani	Male
01-180101-020958_bem_d31_elicit_10.wav	bushe luseko lwa mukati nangu mwela	Male
